X,Y,Bed
441600.0,-1039200.0,532.47
441590.0,-1039200.0,538.37
441580.0,-1039200.0,541.07
441570.0,-1039200.0,541.5
441560.0,-1039200.0,541.94
441550.0,-1039100.0,542.36
441540.0,-1039100.0,546.2
441530.0,-1039100.0,555.94
441510.0,-1039100.0,563.62
441500.0,-1039100.0,569.03
441490.0,-1039100.0,573.29
441480.0,-1039100.0,575.96
441470.0,-1039100.0,580.23
441460.0,-1039100.0,584.48
441450.0,-1039100.0,587.13
441440.0,-1039000.0,590.24
441430.0,-1039000.0,591.75
441420.0,-1039000.0,592.11
441410.0,-1039000.0,592.48
441390.0,-1039000.0,592.83
441380.0,-1039000.0,592.05
441370.0,-1039000.0,589.66
441360.0,-1039000.0,588.87
441350.0,-1039000.0,589.21
441340.0,-1039000.0,589.54
441330.0,-1038900.0,588.73
441320.0,-1038900.0,586.32
441310.0,-1038900.0,585.51
441300.0,-1038900.0,585.82
441290.0,-1038900.0,586.13
441280.0,-1038900.0,586.44
441260.0,-1038900.0,586.74
441250.0,-1038900.0,585.89
441240.0,-1038900.0,581.19
441230.0,-1038900.0,572.62
441220.0,-1038800.0,565.17
441210.0,-1038800.0,563.17
441200.0,-1038800.0,563.43
441190.0,-1038800.0,563.69
441180.0,-1038800.0,563.94
441170.0,-1038800.0,563.05
441160.0,-1038800.0,560.57
441140.0,-1038800.0,558.54
441130.0,-1038800.0,554.92
441120.0,-1038800.0,551.29
441110.0,-1038700.0,550.4
441100.0,-1038700.0,549.5
441090.0,-1038700.0,545.85
441080.0,-1038700.0,542.2
441070.0,-1038700.0,540.17
441060.0,-1038700.0,537.64
441050.0,-1038700.0,536.72
441040.0,-1038700.0,536.92
441030.0,-1038700.0,534.87
441010.0,-1038700.0,528.46
441000.0,-1038700.0,523.66
440990.0,-1038600.0,522.73
440980.0,-1038600.0,522.93
440970.0,-1038600.0,523.13
440960.0,-1038600.0,523.33
440950.0,-1038600.0,522.41
440940.0,-1038600.0,518.75
440930.0,-1038600.0,515.1
440920.0,-1038600.0,514.19
440910.0,-1038600.0,513.3
440890.0,-1038600.0,509.66
440880.0,-1038500.0,506.04
440870.0,-1038500.0,504.01
440860.0,-1038500.0,500.41
440850.0,-1038500.0,495.67
440840.0,-1038500.0,490.93
440830.0,-1038500.0,486.21
440820.0,-1038500.0,482.61
440810.0,-1038500.0,480.65
440800.0,-1038500.0,478.19
440790.0,-1038500.0,477.36
440770.0,-1038400.0,476.52
440760.0,-1038400.0,472.96
440750.0,-1038400.0,468.28
440740.0,-1038400.0,463.6
440730.0,-1038400.0,460.04
440720.0,-1038400.0,459.24
440710.0,-1038400.0,459.56
440700.0,-1038400.0,458.76
440690.0,-1038400.0,456.35
440680.0,-1038400.0,455.55
440670.0,-1038300.0,455.88
440660.0,-1038300.0,456.22
440640.0,-1038300.0,457.69
440630.0,-1038300.0,461.89
440620.0,-1038300.0,466.1
440610.0,-1038300.0,467.55
440600.0,-1038300.0,467.86
440590.0,-1038300.0,469.28
440580.0,-1038300.0,473.42
440570.0,-1038300.0,477.54
440560.0,-1038200.0,478.91
440550.0,-1038200.0,479.14
440540.0,-1038200.0,479.36
440520.0,-1038200.0,479.56
440510.0,-1038200.0,479.77
440500.0,-1038200.0,478.85
440490.0,-1038200.0,476.31
440480.0,-1038200.0,475.39
440470.0,-1038200.0,475.6
440460.0,-1038200.0,475.81
440450.0,-1038100.0,476.02
440440.0,-1038100.0,473.98
440430.0,-1038100.0,468.7
440420.0,-1038100.0,465.53
440400.0,-1038100.0,463.01
440390.0,-1038100.0,462.09
440380.0,-1038100.0,461.17
440370.0,-1038100.0,458.66
440360.0,-1038100.0,457.74
440350.0,-1038100.0,455.69
440340.0,-1038000.0,448.16
440330.0,-1038000.0,439.51
440320.0,-1038000.0,434.72
440310.0,-1038000.0,433.82
440300.0,-1038000.0,434.03
440280.0,-1038000.0,434.24
440270.0,-1038000.0,434.45
440260.0,-1038000.0,434.67
440250.0,-1038000.0,434.89
440240.0,-1038000.0,433.97
440230.0,-1038000.0,431.47
440220.0,-1037900.0,429.44
440210.0,-1037900.0,426.93
440200.0,-1037900.0,426.03
440190.0,-1037900.0,426.26
440180.0,-1037900.0,425.38
440170.0,-1037900.0,422.87
440150.0,-1037900.0,420.85
440140.0,-1037900.0,418.36
440130.0,-1037900.0,416.34
440120.0,-1037900.0,412.73
440110.0,-1037800.0,407.96
440100.0,-1037800.0,404.34
440090.0,-1037800.0,403.45
440080.0,-1037800.0,402.56
440070.0,-1037800.0,400.06
440060.0,-1037800.0,399.18
440050.0,-1037800.0,399.42
440030.0,-1037800.0,397.42
440020.0,-1037800.0,391.05
440010.0,-1037800.0,386.3
440000.0,-1037700.0,385.41
439990.0,-1037700.0,385.66
439980.0,-1037700.0,385.9
439970.0,-1037700.0,385.03
439960.0,-1037700.0,382.53
439950.0,-1037700.0,380.51
439940.0,-1037700.0,376.88
439930.0,-1037700.0,372.14
439910.0,-1037700.0,368.51
439900.0,-1037700.0,366.48
439890.0,-1037600.0,363.98
439880.0,-1037600.0,361.95
439870.0,-1037600.0,359.44
439860.0,-1037600.0,358.54
439850.0,-1037600.0,358.77
439840.0,-1037600.0,357.88
439830.0,-1037600.0,355.37
439820.0,-1037600.0,354.47
439810.0,-1037600.0,354.7
439790.0,-1037600.0,354.94
439780.0,-1037500.0,352.91
439770.0,-1037500.0,346.54
439760.0,-1037500.0,340.65
439750.0,-1037500.0,337.02
439740.0,-1037500.0,336.13
439730.0,-1037500.0,335.24
439720.0,-1037500.0,331.61
439710.0,-1037500.0,327.97
439700.0,-1037500.0,325.95
439690.0,-1037500.0,323.44
439680.0,-1037400.0,321.43
439660.0,-1037400.0,318.91
439650.0,-1037400.0,318.02
439640.0,-1037400.0,317.13
439630.0,-1037400.0,312.37
439620.0,-1037400.0,305.99
439610.0,-1037400.0,302.84
439600.0,-1037400.0,300.33
439590.0,-1037400.0,298.31
439580.0,-1037400.0,295.8
439570.0,-1037400.0,293.77
439560.0,-1037300.0,291.25
439540.0,-1037300.0,289.23
439530.0,-1037300.0,286.72
439520.0,-1037300.0,285.82
439510.0,-1037300.0,286.06
439500.0,-1037300.0,286.29
439490.0,-1037300.0,285.39
439480.0,-1037300.0,282.88
439470.0,-1037300.0,280.86
439460.0,-1037300.0,278.33
439450.0,-1037200.0,277.43
439440.0,-1037200.0,276.54
439420.0,-1037200.0,274.02
439410.0,-1037200.0,273.12
439400.0,-1037200.0,273.35
439390.0,-1037200.0,273.57
439380.0,-1037200.0,272.67
439370.0,-1037200.0,270.16
439360.0,-1037200.0,269.27
439350.0,-1037200.0,269.5
439340.0,-1037100.0,269.72
439330.0,-1037100.0,269.94
439320.0,-1037100.0,269.04
439300.0,-1037100.0,266.52
439290.0,-1037100.0,265.62
439280.0,-1037100.0,265.85
439270.0,-1037100.0,266.08
439260.0,-1037100.0,266.32
439250.0,-1037100.0,266.56
439240.0,-1037100.0,265.69
439230.0,-1037000.0,263.2
439220.0,-1037000.0,262.32
439210.0,-1037000.0,262.57
439200.0,-1037000.0,262.82
439180.0,-1037000.0,263.07
439170.0,-1037000.0,263.32
439160.0,-1037000.0,262.44
439150.0,-1037000.0,259.94
439140.0,-1037000.0,259.07
439130.0,-1037000.0,259.32
439120.0,-1036900.0,259.56
439110.0,-1036900.0,259.8
439100.0,-1036900.0,260.03
439090.0,-1036900.0,260.27
439080.0,-1036900.0,260.5
439070.0,-1036900.0,260.73
439050.0,-1036900.0,260.96
439040.0,-1036900.0,260.07
439030.0,-1036900.0,257.55
439020.0,-1036900.0,256.66
439010.0,-1036800.0,256.89
439000.0,-1036800.0,257.11
438990.0,-1036800.0,257.34
438980.0,-1036800.0,256.45
438970.0,-1036800.0,253.93
438960.0,-1036800.0,253.01
438950.0,-1036800.0,253.22
438930.0,-1036800.0,253.42
438920.0,-1036800.0,253.62
438910.0,-1036800.0,253.81
438900.0,-1036800.0,254.01
438890.0,-1036700.0,254.2
438880.0,-1036700.0,254.39
438870.0,-1036700.0,254.58
438860.0,-1036700.0,254.77
438850.0,-1036700.0,254.97
438840.0,-1036700.0,255.17
438830.0,-1036700.0,254.25
438810.0,-1036700.0,251.71
438800.0,-1036700.0,250.79
438790.0,-1036700.0,249.88
438780.0,-1036600.0,247.34
438770.0,-1036600.0,246.43
438760.0,-1036600.0,246.66
438750.0,-1036600.0,246.88
438740.0,-1036600.0,247.11
438730.0,-1036600.0,247.33
438720.0,-1036600.0,247.56
438710.0,-1036600.0,247.8
438690.0,-1036600.0,248.03
438680.0,-1036600.0,247.14
438670.0,-1036500.0,244.63
438660.0,-1036500.0,243.72
438650.0,-1036500.0,243.94
438640.0,-1036500.0,244.16
438630.0,-1036500.0,244.38
438620.0,-1036500.0,244.61
438610.0,-1036500.0,244.83
438600.0,-1036500.0,245.05
438590.0,-1036500.0,244.14
438570.0,-1036500.0,241.62
438560.0,-1036400.0,240.72
438550.0,-1036400.0,240.95
438540.0,-1036400.0,241.17
438530.0,-1036400.0,241.4
438520.0,-1036400.0,241.63
438510.0,-1036400.0,241.87
438500.0,-1036400.0,242.11
438490.0,-1036400.0,242.35
438480.0,-1036400.0,242.59
438470.0,-1036400.0,242.84
438460.0,-1036300.0,243.09
438440.0,-1036300.0,243.33
438430.0,-1036300.0,243.58
438420.0,-1036300.0,243.82
438410.0,-1036300.0,244.06
438400.0,-1036300.0,243.17
438390.0,-1036300.0,240.66
438380.0,-1036300.0,239.76
438370.0,-1036300.0,240.0
438360.0,-1036300.0,240.23
438350.0,-1036200.0,240.45
438340.0,-1036200.0,240.68
438320.0,-1036200.0,240.9
438310.0,-1036200.0,241.12
438300.0,-1036200.0,240.22
438290.0,-1036200.0,237.7
438280.0,-1036200.0,236.79
438270.0,-1036200.0,237.0
438260.0,-1036200.0,237.22
438250.0,-1036200.0,237.43
438240.0,-1036100.0,237.64
438230.0,-1036100.0,236.74
438220.0,-1036100.0,234.22
438200.0,-1036100.0,233.3
438190.0,-1036100.0,233.52
438180.0,-1036100.0,233.73
438170.0,-1036100.0,233.94
438160.0,-1036100.0,234.15
438150.0,-1036100.0,234.36
438140.0,-1036100.0,234.56
438130.0,-1036100.0,234.77
438120.0,-1036000.0,234.97
438110.0,-1036000.0,235.17
438100.0,-1036000.0,235.38
438090.0,-1036000.0,235.58
438070.0,-1036000.0,235.79
438060.0,-1036000.0,235.99
438050.0,-1036000.0,236.19
438040.0,-1036000.0,235.27
438030.0,-1036000.0,232.72
438020.0,-1036000.0,231.8
438010.0,-1035900.0,232.0
438000.0,-1035900.0,232.2
437990.0,-1035900.0,232.41
437980.0,-1035900.0,232.61
437970.0,-1035900.0,232.82
437950.0,-1035900.0,233.02
437940.0,-1035900.0,233.23
437930.0,-1035900.0,233.45
437920.0,-1035900.0,233.66
437910.0,-1035900.0,233.89
437900.0,-1035800.0,234.11
437890.0,-1035800.0,234.34
437880.0,-1035800.0,234.57
437870.0,-1035800.0,234.81
437860.0,-1035800.0,235.06
437850.0,-1035800.0,235.3
437840.0,-1035800.0,234.43
437820.0,-1035800.0,231.93
437810.0,-1035800.0,231.05
437800.0,-1035800.0,231.29
437790.0,-1035700.0,231.53
437780.0,-1035700.0,231.77
437770.0,-1035700.0,232.01
437760.0,-1035700.0,232.25
437750.0,-1035700.0,232.49
437740.0,-1035700.0,232.72
437730.0,-1035700.0,232.96
437720.0,-1035700.0,233.19
437700.0,-1035700.0,232.3
437690.0,-1035700.0,229.8
437680.0,-1035600.0,228.9
437670.0,-1035600.0,229.14
437660.0,-1035600.0,229.37
437650.0,-1035600.0,229.61
437640.0,-1035600.0,229.85
437630.0,-1035600.0,230.08
437620.0,-1035600.0,230.32
437610.0,-1035600.0,230.55
437600.0,-1035600.0,230.77
437590.0,-1035600.0,231.0
437570.0,-1035500.0,231.21
437560.0,-1035500.0,231.41
437550.0,-1035500.0,231.6
437540.0,-1035500.0,231.77
437530.0,-1035500.0,231.94
437520.0,-1035500.0,232.09
437510.0,-1035500.0,232.23
437500.0,-1035500.0,232.35
437490.0,-1035500.0,232.47
437480.0,-1035500.0,232.58
437470.0,-1035400.0,232.69
437450.0,-1035400.0,232.79
437440.0,-1035400.0,232.89
437430.0,-1035400.0,232.98
437420.0,-1035400.0,233.08
437410.0,-1035400.0,233.17
437400.0,-1035400.0,233.26
437390.0,-1035400.0,233.35
437380.0,-1035400.0,233.44
437370.0,-1035400.0,232.4
437360.0,-1035300.0,229.74
437350.0,-1035300.0,228.7
437340.0,-1035300.0,228.78
437320.0,-1035300.0,228.87
437310.0,-1035300.0,228.95
437300.0,-1035300.0,229.03
437290.0,-1035300.0,229.1
437280.0,-1035300.0,229.18
437270.0,-1035300.0,229.25
437260.0,-1035300.0,229.33
437250.0,-1035300.0,230.53
437240.0,-1035200.0,234.47
437230.0,-1035200.0,238.42
437220.0,-1035200.0,240.74
437210.0,-1035200.0,243.57
437190.0,-1035200.0,244.75
437180.0,-1035200.0,244.84
437170.0,-1035200.0,244.92
437160.0,-1035200.0,245.0
437150.0,-1035200.0,245.09
437140.0,-1035200.0,245.18
437130.0,-1035100.0,245.27
437120.0,-1035100.0,246.49
437110.0,-1035100.0,249.34
437100.0,-1035100.0,250.55
437090.0,-1035100.0,250.64
437080.0,-1035100.0,250.72
437060.0,-1035100.0,250.8
437050.0,-1035100.0,250.88
437040.0,-1035100.0,250.96
437030.0,-1035100.0,251.04
437020.0,-1035000.0,251.13
437010.0,-1035000.0,250.09
437000.0,-1035000.0,247.43
436990.0,-1035000.0,246.38
436980.0,-1035000.0,246.47
436970.0,-1035000.0,246.56
436960.0,-1035000.0,246.65
436950.0,-1035000.0,246.74
436930.0,-1035000.0,246.82
436920.0,-1035000.0,246.91
436910.0,-1034900.0,247.0
436900.0,-1034900.0,247.1
436890.0,-1034900.0,247.2
436880.0,-1034900.0,247.3
436870.0,-1034900.0,247.41
436860.0,-1034900.0,247.52
436850.0,-1034900.0,247.63
436840.0,-1034900.0,247.74
436830.0,-1034900.0,247.85
436810.0,-1034900.0,249.09
436800.0,-1034800.0,251.97
436790.0,-1034800.0,253.2
436780.0,-1034800.0,253.32
436770.0,-1034800.0,253.43
436760.0,-1034800.0,253.55
436750.0,-1034800.0,253.68
436740.0,-1034800.0,253.8
436730.0,-1034800.0,253.93
436720.0,-1034800.0,254.06
436710.0,-1034800.0,254.19
436700.0,-1034700.0,254.31
436680.0,-1034700.0,255.56
436670.0,-1034700.0,258.44
436660.0,-1034700.0,259.68
436650.0,-1034700.0,259.81
436640.0,-1034700.0,259.93
436630.0,-1034700.0,260.06
436620.0,-1034700.0,259.06
436610.0,-1034700.0,256.45
436600.0,-1034700.0,255.46
436590.0,-1034600.0,255.59
436580.0,-1034600.0,255.73
436570.0,-1034600.0,255.87
436550.0,-1034600.0,256.01
436540.0,-1034600.0,256.16
436530.0,-1034600.0,256.31
436520.0,-1034600.0,256.46
436510.0,-1034600.0,257.73
436500.0,-1034600.0,260.63
436490.0,-1034600.0,261.9
436480.0,-1034500.0,262.05
436470.0,-1034500.0,262.2
436460.0,-1034500.0,262.35
436450.0,-1034500.0,262.49
436440.0,-1034500.0,262.64
436430.0,-1034500.0,262.77
436410.0,-1034500.0,262.91
436400.0,-1034500.0,263.04
436390.0,-1034500.0,263.17
436380.0,-1034500.0,263.29
436370.0,-1034400.0,263.42
436360.0,-1034400.0,263.54
436350.0,-1034400.0,263.67
436340.0,-1034400.0,262.66
436330.0,-1034400.0,260.04
436320.0,-1034400.0,257.91
436310.0,-1034400.0,255.28
436300.0,-1034400.0,254.27
436280.0,-1034400.0,254.39
436270.0,-1034400.0,254.51
436260.0,-1034300.0,254.63
436250.0,-1034300.0,254.76
436240.0,-1034300.0,254.88
436230.0,-1034300.0,255.01
436220.0,-1034300.0,255.13
436210.0,-1034300.0,255.26
436200.0,-1034300.0,255.39
436190.0,-1034300.0,255.52
436180.0,-1034300.0,255.64
436170.0,-1034300.0,255.76
436150.0,-1034200.0,255.86
436140.0,-1034200.0,255.95
436130.0,-1034200.0,256.03
436120.0,-1034200.0,256.09
436110.0,-1034200.0,256.13
436100.0,-1034200.0,256.16
436090.0,-1034200.0,256.17
436080.0,-1034200.0,256.17
436070.0,-1034200.0,256.15
436060.0,-1034200.0,256.12
436050.0,-1034100.0,256.07
436040.0,-1034100.0,256.01
436030.0,-1034100.0,255.93
436010.0,-1034100.0,255.84
436000.0,-1034100.0,256.86
435990.0,-1034100.0,259.53
435980.0,-1034100.0,260.52
435970.0,-1034100.0,260.39
435960.0,-1034100.0,260.26
435950.0,-1034100.0,260.12
435940.0,-1034000.0,259.97
435930.0,-1034000.0,259.83
435920.0,-1034000.0,259.68
435910.0,-1034000.0,259.54
435900.0,-1034000.0,259.4
435890.0,-1034000.0,259.26
435870.0,-1034000.0,259.12
435860.0,-1034000.0,258.99
435850.0,-1034000.0,259.98
435840.0,-1034000.0,262.62
435830.0,-1034000.0,263.61
435820.0,-1033900.0,263.49
435810.0,-1033900.0,263.38
435800.0,-1033900.0,263.26
435790.0,-1033900.0,263.15
435780.0,-1033900.0,263.05
435770.0,-1033900.0,262.94
435760.0,-1033900.0,262.84
435750.0,-1033900.0,262.74
435730.0,-1033900.0,262.64
435720.0,-1033900.0,262.55
435710.0,-1033800.0,263.57
435700.0,-1033800.0,266.24
435690.0,-1033800.0,267.25
435680.0,-1033800.0,267.16
435670.0,-1033800.0,267.06
435660.0,-1033800.0,266.97
435650.0,-1033800.0,266.87
435640.0,-1033800.0,266.77
435630.0,-1033800.0,266.67
435620.0,-1033800.0,266.57
435610.0,-1033700.0,266.46
435590.0,-1033700.0,266.34
435580.0,-1033700.0,267.34
435570.0,-1033700.0,269.99
435560.0,-1033700.0,270.96
435550.0,-1033700.0,270.81
435540.0,-1033700.0,270.65
435530.0,-1033700.0,270.49
435520.0,-1033700.0,270.31
435510.0,-1033700.0,271.24
435500.0,-1033600.0,273.82
435490.0,-1033600.0,275.84
435480.0,-1033600.0,278.39
435470.0,-1033600.0,279.27
435450.0,-1033600.0,279.04
435440.0,-1033600.0,278.8
435430.0,-1033600.0,279.67
435420.0,-1033600.0,282.19
435410.0,-1033600.0,286.38
435400.0,-1033600.0,295.54
435390.0,-1033500.0,301.4
435380.0,-1033500.0,303.37
435370.0,-1033500.0,305.87
435360.0,-1033500.0,306.72
435350.0,-1033500.0,306.46
435340.0,-1033500.0,306.21
435330.0,-1033500.0,305.97
435320.0,-1033500.0,305.73
435300.0,-1033500.0,305.49
435290.0,-1033400.0,305.26
435280.0,-1033400.0,306.15
435270.0,-1033400.0,308.7
435260.0,-1033400.0,309.6
435250.0,-1033400.0,309.39
435240.0,-1033400.0,309.18
435230.0,-1033400.0,308.97
435220.0,-1033400.0,308.76
435210.0,-1033400.0,308.56
435200.0,-1033400.0,308.35
435190.0,-1033300.0,308.15
435180.0,-1033300.0,307.94
435170.0,-1033300.0,307.73
435160.0,-1033300.0,308.63
435140.0,-1033300.0,311.2
435130.0,-1033300.0,312.1
435120.0,-1033300.0,311.89
435110.0,-1033300.0,311.69
435100.0,-1033300.0,311.48
435090.0,-1033300.0,312.4
435080.0,-1033200.0,314.96
435070.0,-1033200.0,315.87
435060.0,-1033200.0,315.68
435050.0,-1033200.0,316.61
435040.0,-1033200.0,319.19
435030.0,-1033200.0,320.13
435020.0,-1033200.0,319.96
435010.0,-1033200.0,320.9
434990.0,-1033200.0,323.51
434980.0,-1033200.0,326.71
434970.0,-1033100.0,333.24
434960.0,-1033100.0,338.1
434950.0,-1033100.0,339.11
434940.0,-1033100.0,339.0
434930.0,-1033100.0,338.9
434920.0,-1033100.0,338.82
434910.0,-1033100.0,338.74
434900.0,-1033100.0,338.67
434890.0,-1033100.0,338.61
434880.0,-1033100.0,338.56
434870.0,-1033000.0,338.51
434860.0,-1033000.0,338.47
434850.0,-1033000.0,338.43
434830.0,-1033000.0,338.39
434820.0,-1033000.0,339.47
434810.0,-1033000.0,343.31
434800.0,-1033000.0,348.27
434790.0,-1033000.0,352.11
434780.0,-1033000.0,353.2
434770.0,-1033000.0,353.16
434760.0,-1032900.0,353.13
434750.0,-1032900.0,353.11
434740.0,-1032900.0,353.09
434730.0,-1032900.0,353.07
434720.0,-1032900.0,354.18
434710.0,-1032900.0,358.04
434700.0,-1032900.0,361.91
434690.0,-1032900.0,363.03
434680.0,-1032900.0,363.02
434660.0,-1032900.0,363.01
434650.0,-1032800.0,363.0
434640.0,-1032800.0,362.98
434630.0,-1032800.0,362.96
434620.0,-1032800.0,364.04
434610.0,-1032800.0,366.78
434600.0,-1032800.0,368.98
434590.0,-1032800.0,371.71
434580.0,-1032800.0,372.78
434570.0,-1032800.0,372.72
434560.0,-1032800.0,372.67
434550.0,-1032700.0,373.72
434540.0,-1032700.0,376.42
434530.0,-1032700.0,377.47
434520.0,-1032700.0,377.39
434510.0,-1032700.0,378.4
434490.0,-1032700.0,382.21
434480.0,-1032700.0,387.11
434470.0,-1032700.0,390.9
434460.0,-1032700.0,393.02
434450.0,-1032700.0,395.69
434440.0,-1032600.0,396.71
434430.0,-1032600.0,398.83
434420.0,-1032600.0,405.38
434410.0,-1032600.0,411.41
434400.0,-1032600.0,416.31
434390.0,-1032600.0,420.09
434380.0,-1032600.0,421.12
434370.0,-1032600.0,421.03
434360.0,-1032600.0,420.95
434350.0,-1032600.0,420.86
434340.0,-1032500.0,420.78
434320.0,-1032500.0,421.79
434310.0,-1032500.0,425.6
434300.0,-1032500.0,430.52
434290.0,-1032500.0,435.43
434280.0,-1032500.0,440.34
434270.0,-1032500.0,445.26
434260.0,-1032500.0,450.17
434250.0,-1032500.0,453.96
434240.0,-1032400.0,455.0
434230.0,-1032400.0,454.91
434220.0,-1032400.0,454.83
434210.0,-1032400.0,454.75
434200.0,-1032400.0,454.67
434190.0,-1032400.0,455.7
434180.0,-1032400.0,458.4
434170.0,-1032400.0,459.43
434160.0,-1032400.0,459.36
434140.0,-1032400.0,460.4
434130.0,-1032300.0,464.21
434120.0,-1032300.0,469.14
434110.0,-1032300.0,472.95
434100.0,-1032300.0,473.98
434090.0,-1032300.0,473.91
434080.0,-1032300.0,474.94
434070.0,-1032300.0,477.65
434060.0,-1032300.0,478.68
434050.0,-1032300.0,478.59
434040.0,-1032300.0,479.62
434030.0,-1032200.0,482.3
434020.0,-1032200.0,484.44
434010.0,-1032200.0,487.11
434000.0,-1032200.0,489.24
433990.0,-1032200.0,491.92
433970.0,-1032200.0,494.03
433960.0,-1032200.0,496.7
433950.0,-1032200.0,497.71
433940.0,-1032200.0,497.6
433930.0,-1032200.0,498.61
433920.0,-1032100.0,501.27
433910.0,-1032100.0,502.27
433900.0,-1032100.0,502.16
433890.0,-1032100.0,503.16
433880.0,-1032100.0,505.83
433870.0,-1032100.0,506.82
433860.0,-1032100.0,506.71
433850.0,-1032100.0,507.7
433840.0,-1032100.0,510.35
433830.0,-1032100.0,511.34
433820.0,-1032000.0,511.21
433810.0,-1032000.0,512.21
433790.0,-1032000.0,514.85
433780.0,-1032000.0,515.82
433770.0,-1032000.0,516.79
433760.0,-1032000.0,519.43
433750.0,-1032000.0,520.39
433740.0,-1032000.0,521.35
433730.0,-1032000.0,523.96
433720.0,-1032000.0,524.91
433710.0,-1031900.0,525.86
433700.0,-1031900.0,529.56
433690.0,-1031900.0,533.27
433680.0,-1031900.0,535.31
433670.0,-1031900.0,537.88
433660.0,-1031900.0,538.79
433650.0,-1031900.0,539.7
433640.0,-1031900.0,543.35
433630.0,-1031900.0,547.01
433620.0,-1031800.0,547.87
433600.0,-1031800.0,547.62
433590.0,-1031800.0,547.36
433580.0,-1031800.0,548.21
433570.0,-1031800.0,550.7
433560.0,-1031800.0,551.54
433550.0,-1031800.0,551.26
433540.0,-1031800.0,550.97
433530.0,-1031800.0,551.8
433520.0,-1031800.0,554.28
433510.0,-1031700.0,556.2
433500.0,-1031700.0,558.68
433490.0,-1031700.0,560.59
433480.0,-1031700.0,563.06
433470.0,-1031700.0,563.86
433460.0,-1031700.0,563.56
433450.0,-1031700.0,563.27
433440.0,-1031700.0,562.99
433430.0,-1031700.0,562.71
433410.0,-1031700.0,563.57
433400.0,-1031600.0,566.07
433390.0,-1031600.0,566.94
433380.0,-1031600.0,566.7
433370.0,-1031600.0,566.47
433360.0,-1031600.0,566.25
433350.0,-1031600.0,567.15
433340.0,-1031600.0,570.82
433330.0,-1031600.0,574.51
433320.0,-1031600.0,575.42
433310.0,-1031600.0,576.34
433300.0,-1031500.0,578.92
433290.0,-1031500.0,579.84
433280.0,-1031500.0,579.66
433270.0,-1031500.0,579.48
433260.0,-1031500.0,579.32
433250.0,-1031500.0,580.28
433240.0,-1031500.0,582.91
433220.0,-1031500.0,583.88
433210.0,-1031500.0,583.75
433200.0,-1031500.0,583.63
433190.0,-1031400.0,583.51
433180.0,-1031400.0,583.4
433170.0,-1031400.0,583.3
433160.0,-1031400.0,583.2
433150.0,-1031400.0,583.11
433140.0,-1031400.0,583.02
433130.0,-1031400.0,582.94
433120.0,-1031400.0,582.85
433110.0,-1031400.0,582.77
433100.0,-1031300.0,582.69
433090.0,-1031300.0,581.49
433080.0,-1031300.0,577.54
433070.0,-1031300.0,573.58
433060.0,-1031300.0,572.4
433050.0,-1031300.0,572.33
433040.0,-1031300.0,571.16
433030.0,-1031300.0,568.34
433010.0,-1031300.0,567.17
433000.0,-1031300.0,567.13
432990.0,-1031200.0,567.08
432980.0,-1031200.0,567.05
432970.0,-1031200.0,567.02
432960.0,-1031200.0,566.99
432950.0,-1031200.0,565.85
432940.0,-1031200.0,563.06
432930.0,-1031200.0,561.92
432920.0,-1031200.0,561.9
432910.0,-1031200.0,561.89
432900.0,-1031200.0,561.87
432890.0,-1031100.0,560.76
432880.0,-1031100.0,557.98
432870.0,-1031100.0,556.84
432860.0,-1031100.0,556.83
432850.0,-1031100.0,556.82
432840.0,-1031100.0,556.81
432830.0,-1031100.0,557.92
432820.0,-1031100.0,560.68
432810.0,-1031100.0,561.77
432790.0,-1031100.0,561.77
432780.0,-1031000.0,561.76
432770.0,-1031000.0,561.76
432760.0,-1031000.0,561.77
432750.0,-1031000.0,561.78
432740.0,-1031000.0,561.79
432730.0,-1031000.0,561.81
432720.0,-1031000.0,561.83
432710.0,-1031000.0,561.85
432700.0,-1031000.0,561.88
432690.0,-1030900.0,561.91
432680.0,-1030900.0,563.07
432670.0,-1030900.0,565.89
432660.0,-1030900.0,568.15
432650.0,-1030900.0,570.96
432640.0,-1030900.0,572.11
432630.0,-1030900.0,572.15
432620.0,-1030900.0,574.41
432610.0,-1030900.0,581.1
432600.0,-1030900.0,586.14
432590.0,-1030800.0,587.28
432580.0,-1030800.0,587.31
432560.0,-1030800.0,587.33
432550.0,-1030800.0,587.36
432540.0,-1030800.0,588.49
432530.0,-1030800.0,591.27
432520.0,-1030800.0,592.38
432510.0,-1030800.0,592.39
432500.0,-1030800.0,592.39
432490.0,-1030800.0,592.38
432480.0,-1030700.0,592.37
432470.0,-1030700.0,592.36
432460.0,-1030700.0,593.46
432450.0,-1030700.0,596.21
432440.0,-1030700.0,597.3
432430.0,-1030700.0,597.27
432420.0,-1030700.0,597.24
432410.0,-1030700.0,597.21
432400.0,-1030700.0,600.52
432390.0,-1030600.0,608.8
432380.0,-1030600.0,612.1
432370.0,-1030600.0,612.07
432360.0,-1030600.0,612.04
432350.0,-1030600.0,612.0
432340.0,-1030600.0,613.07
432330.0,-1030600.0,616.91
432310.0,-1030600.0,620.75
432300.0,-1030600.0,622.94
432290.0,-1030600.0,626.77
432280.0,-1030500.0,630.61
432270.0,-1030500.0,631.67
432260.0,-1030500.0,631.62
432250.0,-1030500.0,632.68
432240.0,-1030500.0,635.37
432230.0,-1030500.0,636.41
432220.0,-1030500.0,637.46
432210.0,-1030500.0,640.15
